city,title,rent_type,district,sub_district,community,area_sqm,bedrooms,living_rooms,bathrooms,orientation,floor_level,total_floors,tags,platform,update_time,price_rmb
南京,整租·华润国际社区E区 3室1厅 南,整租,浦口,江北中央商务区,华润国际社区E区,109.09,3,1,1,南,低,33,精装|随时看房,链家,今天维护,2600
南京,整租·怡景佳园（六合） 3室2厅 南,整租,六合,大厂,怡景佳园（六合）,90.0,3,2,1,南,中,22,近地铁,,5天前维护,1500
南京,整租·五矿崇文金城A区 3室1厅 南,整租,建邺,奥南,五矿崇文金城A区,90.54,3,1,1,南,高,33,近地铁|精装|随时看房,,,4200
南京,整租·天安恒隆花园 1室1厅 南,整租,秦淮,升州路,天安恒隆花园,50.4,1,1,1,南,高,17,近地铁|精装|随时看房,,5天前维护,3100
南京,整租·爱涛翠湖花园 4室2厅 南/北,整租,江宁,将军大道,爱涛翠湖花园,143.49,4,2,2,南 北,中,9,近地铁|双卫生间,,,5000
南京,合租·南方花园瑞阳居 2居室 南卧,合租,江宁,岔路口,南方花园瑞阳居,11.6,2,1,2,南,中,11,公寓|拎包入住|近地铁|精装|押一付一|随时看房,自如,今天维护,1630
南京,整租·星雨华府南区 2室2厅 南/北,整租,建邺,万达广场,星雨华府南区,72.0,2,2,1,南 北,中,25,近地铁|精装,链家,1天前维护,4300
南京,合租·泰来苑 4居室 南卧,合租,浦口,泰山街道,泰来苑,18.54,4,1,2,南,中,6,公寓|月租|拎包入住|精装|押一付一|随时看房,自如,今天维护,860
南京,合租·中海城南公馆二期 5居室 北卧,合租,雨花台,铁心桥,中海城南公馆二期,9.0,5,1,2,北,高,32,公寓|月租|拎包入住|精装|押一付一|随时看房,自如,今天维护,1090
南京,整租·金城花园 3室1厅 南/北,整租,鼓楼,水佐岗,金城花园,95.05,3,1,1,南 北,高,7,近地铁|精装|随时看房,,2天前维护,2500
南京,整租·金庭国际花园 3室2厅 南,整租,溧水,溧水城中,金庭国际花园,111.0,3,2,1,南,中,6,,,,1200
南京,整租·沙塘园 1室1厅 南,整租,玄武,珠江路,沙塘园,36.61,1,1,1,南,高,7,官方核验|近地铁|精装|随时看房,,,2500
南京,整租·永欣新寓百合苑 2室2厅 南/北,整租,江宁,禄口,永欣新寓百合苑,95.0,2,2,1,南 北,高,6,精装,链家,,980
南京,整租·友谊村 2室1厅 南,整租,秦淮,大光路,友谊村,60.0,2,1,1,南,高,6,近地铁|精装,,,2050
南京,合租·华侨绿洲 5居室 南卧,合租,浦口,泰山街道,华侨绿洲,13.0,5,1,2,南,中,7,公寓|月租|近地铁|精装|押一付一|随时看房,南京优租寓,17天前维护,510
南京,整租·中南锦苑 4室2厅 南,整租,雨花台,小行,中南锦苑,126.2,4,2,2,南,中,32,精装|双卫生间|随时看房,,4天前维护,6100
南京,整租·清江公寓 2室1厅 跃层 南,整租,鼓楼,凤凰西街,清江公寓,81.53,2,1,1,南,高,6,,,,3500
南京,整租·溧水万达公寓 2室1厅 南,整租,溧水,溧水城南,溧水万达公寓,45.0,2,1,1,南,高,25,近地铁|精装,,1天前维护,1300
南京,整租·世茂荣里一期 3室1厅 南,整租,浦口,南京工业大学,世茂荣里一期,89.41,3,1,2,南,低,18,精装|双卫生间|随时看房,,,1400
南京,合租·裴家桥小区 2居室 南卧,合租,鼓楼,湖南路,裴家桥小区,14.0,2,1,1,南,中,6,公寓|月租|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,1830
