city,title,rent_type,district,sub_district,community,area_sqm,bedrooms,living_rooms,bathrooms,orientation,floor_level,total_floors,tags,platform,update_time,price_rmb
厦门,整租·禹洲中央海岸一期 3室1厅 东南,整租,集美,杏林桥头,禹洲中央海岸一期,91.0,3,1,1,东南,低,39,新上|精装,,3天前维护,2900
厦门,整租·锦辉国际花园 2室2厅 南,整租,同安,同安区,锦辉国际花园,43.0,2,2,1,南,高,11,精装|随时看房,,4天前维护,1500
厦门,整租·钟宅澜海云逸B区 3室2厅 南,整租,湖里,五缘湾,钟宅澜海云逸B区,125.0,3,2,2,南,中,26,近地铁|精装|双卫生间|随时看房,,,6470
厦门,整租·鑫锦家园南区 3室2厅 南/北,整租,集美,锦园,鑫锦家园南区,150.0,3,2,2,南 北,中,18,精装|双卫生间,,,3000
厦门,整租·豪景阁 3室2厅 南/北,整租,湖里,湖里大道,豪景阁,106.0,3,2,1,南 北,高,6,近地铁|精装|随时看房,链家,4天前维护,4000
厦门,整租·育秀厦工宿舍 3室1厅 东南,整租,思明,体育中心,育秀厦工宿舍,90.0,3,1,1,东南,中,8,近地铁,,,3500
厦门,整租·西安广场 3室2厅 南/北,整租,同安,同安其它,西安广场,130.0,3,2,2,南 北,高,7,精装|双卫生间,,4天前维护,1800
厦门,整租·金鼎社区 1室1厅 南/北,整租,湖里,东渡,金鼎社区,45.0,1,1,1,南 北,高,6,随时看房,,1天前维护,1800
厦门,整租·塘边宝龙天地 1室1厅 东,整租,湖里,大唐世家,塘边宝龙天地,77.0,1,1,0,东,中,7,近地铁|精装,,3天前维护,5400
厦门,合租·禹洲大学城 3居室 东卧,合租,同安,集美其它,禹洲大学城,30.0,3,2,1,东,低,33,随时看房,,,600
厦门,整租·育秀厦工宿舍 3室1厅 东南,整租,思明,体育中心,育秀厦工宿舍,90.0,3,1,1,东南,中,8,近地铁,,,3500
厦门,独栋·青领寓 枋湖店 房东自租 枋湖花园 实惠loft  毕业季特惠 1室1厅,独栋,,,,30.0,1,1,1,,,0,独栋公寓|近地铁|精装|开放厨房|押一付一,青领寓,1个月前维护,950
厦门,整租·西安广场 3室2厅 南/北,整租,同安,同安其它,西安广场,130.0,3,2,2,南 北,高,7,精装|双卫生间,,4天前维护,1800
厦门,整租·钟宅澜海云逸B区 3室2厅 南,整租,湖里,五缘湾,钟宅澜海云逸B区,125.0,3,2,2,南,中,26,近地铁|精装|双卫生间|随时看房,,,6470
厦门,整租·鑫锦家园南区 3室2厅 南/北,整租,集美,锦园,鑫锦家园南区,150.0,3,2,2,南 北,中,18,精装|双卫生间,,,3000
厦门,整租·塘边宝龙天地 1室1厅 东,整租,湖里,大唐世家,塘边宝龙天地,77.0,1,1,0,东,中,7,近地铁|精装,,3天前维护,5400
厦门,整租·金鼎社区 1室1厅 南/北,整租,湖里,东渡,金鼎社区,45.0,1,1,1,南 北,高,6,随时看房,,1天前维护,1800
厦门,整租·莲前西路 2室2厅 南/北,整租,思明,莲前,莲前西路,70.0,2,2,1,南 北,低,7,随时看房,,2天前维护,2480
厦门,合租·禹洲大学城 3居室 东卧,合租,同安,集美其它,禹洲大学城,30.0,3,2,1,东,低,33,随时看房,,,600
厦门,整租·立信广场 1室1厅 西北,整租,思明,禾祥西路,立信广场,214.0,1,1,0,西北,中,30,随时看房,,2天前维护,9700
厦门,合租·南山小区 3居室 南卧,合租,湖里,南山路,南山小区,40.0,3,2,2,南,高,6,近地铁|随时看房,,,1000
厦门,整租·海峡国际天璟 0室1厅 西,整租,思明,火车站,海峡国际天璟,10.0,0,0,0,西,低,63,精装,,1天前维护,2000
厦门,合租·厦门院子泰禾首玺A区 2居室 北卧,合租,海沧,马銮湾中心片区,厦门院子泰禾首玺A区,74.0,2,1,1,北,中,51,近地铁|随时看房,,,1500
厦门,整租·善见豪山 2室1厅 南,整租,思明,观音山,善见豪山,60.0,2,1,1,南,中,35,近地铁|精装|随时看房,链家,,3300
厦门,整租·华清中心城(一期) 3室2厅 南,整租,同安,同安其它,华清中心城(一期),126.0,3,2,3,南,中,6,新上|精装,,3天前维护,2500
厦门,合租·水晶湖郡A区 5居室 南卧,合租,集美,集美新城,水晶湖郡A区,45.0,5,0,0,南,高,25,新上,,3天前维护,2300
厦门,整租·龙湖嘉屿城 4室2厅 东南,整租,集美,灌口,龙湖嘉屿城,133.0,4,2,2,东南,中,22,新上|精装|双卫生间,,5天前维护,3100
厦门,整租·湖滨南路24号-64号 2室1厅 南/北,整租,思明,公园小学及周边,湖滨南路24号-64号,65.0,2,1,1,南 北,中,7,新上|随时看房,,3天前维护,2200
厦门,整租·未来橙堡 2室1厅 南,整租,海沧,海沧体育中心,未来橙堡,83.95,2,1,1,南,高,6,,,,1600
厦门,整租·文秀阁一期 1室2厅 西北,整租,思明,文园路,文秀阁一期,60.0,1,2,1,西北,低,9,近地铁|精装,,1天前维护,3000
厦门,整租·国泰大厦 4室1厅 东北,整租,湖里,江头,国泰大厦,172.0,4,1,1,东北,中,31,新上|近地铁,,3天前维护,6200
厦门,整租·东渡路 2室1厅 南/北,整租,湖里,东渡,东渡路,75.0,2,1,1,南 北,中,5,,,3天前维护,2500
厦门,整租·海山路 2室1厅 南/北,整租,湖里,东渡,海山路,60.0,2,1,1,南 北,高,7,近地铁|精装,,,2400
厦门,整租·假日酒店公寓 1室1厅 北,整租,思明,莲花一村,假日酒店公寓,45.0,1,1,1,北,中,28,精装|随时看房,,1天前维护,2300
厦门,整租·华商大厦 30室9厅 南/北,整租,思明,火车站,华商大厦,1000.0,30,9,9,南 北,低,2,近地铁|精装,,,50000
厦门,整租·新景国际外滩 2室1厅 东南,整租,湖里,五缘湾,新景国际外滩,80.0,2,1,1,东南,中,16,精装,,3天前维护,4500
厦门,整租·湖滨南路66号-200号 2室1厅 南,整租,思明,禾祥西路,湖滨南路66号-200号,75.0,2,1,1,南,高,6,新上,,4天前维护,2600
厦门,整租·七星湾TOD璞盛 3室1厅 南,整租,同安,环东海域,七星湾TOD璞盛,77.0,3,1,1,南,高,31,新上|精装,,,2000
厦门,整租·深田路 3室2厅 南,整租,思明,实验小学及周边,深田路,80.0,3,2,2,南,低,2,近地铁|双卫生间,,,4500
厦门,整租·国贸新城 2室2厅 南,整租,思明,前埔,国贸新城,98.0,2,2,1,南,低,9,精装|随时看房,,今天维护,3900
厦门,合租·山木清华 16居室 南卧,合租,思明,莲前,山木清华,25.0,16,1,1,南,低,17,随时看房,,5天前维护,1700
厦门,独栋·青领寓 高新店 房东直租，落地窗单间，景观房 1室1厅,独栋,,,,20.0,1,1,1,,,0,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,青领寓,7天前维护,1199
厦门,整租·银霞花园 3室2厅 南,整租,湖里,五缘湾,银霞花园,143.0,3,2,2,南,低,32,近地铁|精装|双卫生间|随时看房,,1天前维护,6600
厦门,整租·金鸡亭小区西区 2室1厅 南/北,整租,思明,金鸡亭,金鸡亭小区西区,74.0,2,1,1,南 北,低,7,,,,2500
厦门,整租·泰禾厦门院子D区 5室2厅 南,整租,海沧,马銮湾中心片区,泰禾厦门院子D区,274.66,5,2,3,南,低,3,近地铁,,,4000
厦门,独栋·壹间 海沧花园城 押一付一免物业费免网络费 地铁上盖落地窗大单间 开间,独栋,,,,41.3,1,0,1,,,0,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,壹间,2个月前维护,1630
厦门,整租·龙湖春江郦城二期 1室0厅 南,整租,集美,杏北,龙湖春江郦城二期,15.0,1,0,1,南,中,34,近地铁|精装,,,1050
厦门,"独栋·3721公寓 湖明路店 外图大厦旁 正规公寓 1700元/月,非中介可短租！ 开间",独栋,,,,35.0,1,0,1,,,0,独栋公寓|月租|近地铁|精装|押一付一,3721公寓,2天前维护,1800
厦门,整租·明发国际新城 2室2厅 东南,整租,思明,会展中心,明发国际新城,100.0,2,2,1,东南,中,11,随时看房,,,4000
厦门,整租·西堤别墅 6室2厅 东,整租,思明,市政府,西堤别墅,250.0,6,2,4,东,低,4,近地铁|随时看房,,,15000
厦门,整租·宝龙一城 2室1厅 南,整租,湖里,湖边水库,宝龙一城,60.0,2,1,1,南,中,23,近地铁|精装|随时看房,,,2600
厦门,整租·英才商厦 3室1厅 南/西南/西/北,整租,思明,火车站,英才商厦,75.0,3,1,1,南 西南 西 北,低,20,近地铁|随时看房,,2天前维护,3800
厦门,独栋·泊寓 观音山店 【限时新签24个月免租两个月】观音山园区  地铁口300m  步行式工作 舒适挑高  公寓直租 1室1厅,独栋,,,,51.44,1,1,1,,,0,独栋公寓|月租|近地铁|精装|有阳台|开放厨房|押一付一,泊寓,1个月前维护,3870
厦门,整租·国贸阳光 1室0厅 南,整租,湖里,祥店,国贸阳光,31.51,1,0,0,南,,1,精装,,3天前维护,850
厦门,整租·潘涂商贸中心 3室2厅 南,整租,同安,环东海域,潘涂商贸中心,170.0,3,2,2,南,中,10,精装|双卫生间,,,2000
厦门,独栋·泊寓 观音山店 【免租两个月】一线海景两室loft超大落地窗   精装复式公寓 拎包入住 2室1厅,独栋,,,,60.0,2,1,2,,,0,独栋公寓|月租|近地铁|精装|有阳台|开放厨房|押一付一,泊寓,1个月前维护,5040
厦门,整租·前海湾 5室2厅 跃层 南,整租,翔安,翔安新城,前海湾,155.0,5,2,2,南,中,7,精装|双卫生间|随时看房,,,6800
厦门,整租·旭日海湾三期 1室0厅 西南,整租,海沧,滨海社区,旭日海湾三期,25.0,1,0,1,西南,低,10,近地铁|随时看房,,5天前维护,1200
厦门,独栋·泊寓 观音山店 【年底大促】近观音山沙滩loft一房 南向采光 宠物友好社区  押一付一 落地窗 1室1厅,独栋,,,,36.0,1,1,1,,,0,独栋公寓|月租|近地铁|精装|有阳台|开放厨房|押一付一,泊寓,1个月前维护,3180
厦门,整租·何厝海悦 3室2厅 南,整租,思明,观音山,何厝海悦,127.0,3,2,2,南,低,33,近地铁|精装|双卫生间|随时看房,,2天前维护,5400
厦门,整租·兴鸿广场 1室0厅 南,整租,思明,思北,兴鸿广场,30.0,1,0,1,南,中,33,精装|随时看房,,,1500
厦门,整租·国际邮轮城二期 0室0厅 南,整租,湖里,邮轮城,国际邮轮城二期,37.0,0,0,0,南,,1,近地铁,,,500
厦门,独栋·悠筑公寓 房东直租软件园西门店 精装一居室带独立阳台 直租无中介费 软件园二期 宝龙一城旁 开间,独栋,,,,30.0,1,0,1,,,0,独栋公寓|近地铁|精装|有阳台|开放厨房|押一付一,悠筑公寓,1个月前维护,2000
厦门,合租·古龙御景一期南区 1居室 东南/南卧,合租,集美,集美其它,古龙御景一期南区,60.0,1,1,1,东南 南,中,19,随时看房,,2天前维护,1800
厦门,独栋·悠筑公寓 房东直租软件园西门店 无中介费 岭兜地铁口 复式带阳台 步行软件园 宝龙一城 1室1厅,独栋,,,,35.0,1,1,1,,,0,独栋公寓|近地铁|精装|有阳台|开放厨房|押一付一,悠筑公寓,1个月前维护,1900
厦门,独栋·壹间 海沧花园城 地铁2号线 可租赁备案申请补贴，免网络费免物业费 开间,独栋,,,,37.0,1,0,1,,,0,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,壹间,1个月前维护,1650
厦门,独栋·相寓城公寓 火炬园店 火炬园地铁口 电5毛4 电梯房 24H前台 免费健身房台球 1室1厅,独栋,,,,45.0,1,1,1,,,0,独栋公寓|月租|近地铁|精装|有阳台|开放厨房|押一付一,相寓城公寓,4个月前维护,2700
厦门,独栋·荣寓 刘山社72 海沧石塘生活区450元/月起  可短租 海沧医院斜对面马路旁 电梯房 押金减半 开间,独栋,,,,38.0,1,0,1,,,0,独栋公寓|月租|拎包入住|近地铁|精装|有阳台|开放厨房|押一付一,荣寓,9天前维护,450-700
厦门,整租·中海寰宇天下 1室0厅 南/北,整租,集美,杏林桥头,中海寰宇天下,40.0,1,0,0,南 北,,1,,,4天前维护,500
厦门,独栋·相寓城公寓 SM店 大户型首月5折 ，单间1550起， 民水民电，电梯房押一付一 1室1厅,独栋,,,,45.0,1,1,1,,,0,独栋公寓|拎包入住|近地铁|精装|有阳台|开放厨房|押一付一,相寓城公寓,1个月前维护,2100
厦门,整租·国贸润园 1室1厅 南,整租,湖里,五缘湾,国贸润园,50.0,1,1,1,南,高,21,近地铁|精装,,,2999
厦门,合租·聚泰商业城 6居室 南卧,合租,思明,火车站,聚泰商业城,30.0,6,0,1,南,高,18,近地铁|随时看房,,,1950
厦门,整租·顶翔建业大厦 1室0厅 东,整租,翔安,翔安新城,顶翔建业大厦,48.0,1,0,0,东,高,26,近地铁|精装,,,1600
厦门,整租·首开领翔上郡三期 3室2厅 南/北,整租,翔安,新店,首开领翔上郡三期,113.0,3,2,2,南 北,低,34,双卫生间|随时看房,,1天前维护,2100
厦门,独栋·纯海蓝公寓 孙厝 敬毅美 诚毅学院后门 智能设施  边套两窗亮丽单间 开间,独栋,,,,18.0,1,0,1,,,0,独栋公寓|月租|精装|押一付一,纯海蓝公寓,21天前维护,600
厦门,合租·聚泰商业城 6居室 南卧,合租,思明,火车站,聚泰商业城,25.0,6,0,1,南,高,18,近地铁|随时看房,,,1850
厦门,独栋·纯海蓝公寓 孙厝 敬毅美 诚毅学院后门  舒适高配单间 刷脸 智能锁 开间,独栋,,,,24.0,1,0,1,,,0,独栋公寓|月租|拎包入住|精装|开放厨房|押一付一,纯海蓝公寓,24天前维护,700
厦门,合租·聚泰商业城 6居室 南卧,合租,思明,火车站,聚泰商业城,30.0,6,0,1,南,高,18,近地铁|随时看房,,,2200
厦门,独栋·星源公寓 集美杏林店 D【品牌公寓】全屋精装单身公寓 独立卫浴 健身房 开间,独栋,,,,25.0,1,0,1,,,0,独栋公寓|月租|精装|开放厨房|押一付一,星源公寓,11天前维护,900
厦门,独栋·星源公寓 集美杏林店 0【房东直租】免中介费拎包入住单人间配套健身房 开间,独栋,,,,25.0,1,0,1,,,0,独栋公寓|月租|精装|押一付一,星源公寓,11天前维护,900
厦门,独栋·文禾公寓 高崎店 房东直租免中介 押一付一 拎包入住 精装大单间 1室1厅,独栋,,,,30.0,1,1,1,,,0,新上|独栋公寓|月租|精装,文禾公寓,4天前维护,1000
厦门,整租·顶翔建业大厦 1室0厅 东,整租,翔安,翔安新城,顶翔建业大厦,68.0,1,0,0,东,高,26,近地铁|精装,,,2300
厦门,整租·融信厦门世纪 3室2厅 东/西,整租,同安,同安区,融信厦门世纪,94.0,3,2,2,东 西,低,25,双卫生间|随时看房,,,2000
厦门,独栋·仁寓 滨海路店 天虹广场附近精装修配套齐全 开间,独栋,,,,20.0,1,0,1,,,0,独栋公寓|月租|拎包入住|精装|开放厨房|押一付一,仁寓,5个月前维护,600
厦门,合租·聚泰商业城 6居室 南卧,合租,思明,火车站,聚泰商业城,25.0,6,0,1,南,高,18,近地铁|随时看房,,,1850
厦门,独栋·仁寓 滨海路店 海西国际广场，带阳台可短租 开间,独栋,,,,20.0,1,0,1,,,0,独栋公寓|月租|拎包入住|精装|有阳台|开放厨房|押一付一,仁寓,3个月前维护,500
厦门,独栋·仁寓 滨海路店 海西国际广场旁家具齐全价格美丽 开间,独栋,,,,25.0,1,0,1,,,0,独栋公寓|月租|拎包入住|精装|开放厨房|押一付一,仁寓,5个月前维护,500
厦门,独栋·仁寓 滨海路店 海沧医院旁家电齐全拎包入住 开间,独栋,,,,25.0,1,0,1,,,0,独栋公寓|月租|拎包入住|精装|开放厨房|押一付一,仁寓,3个月前维护,500
厦门,整租·阳光美地 3室2厅 跃层 南/北,整租,湖里,祥店,阳光美地,119.0,3,2,2,南 北,高,12,双卫生间|随时看房,,,3900
厦门,整租·建发中央湾区一期 4室2厅 南/北,整租,湖里,五缘湾,建发中央湾区一期,143.0,4,2,2,南 北,低,29,近地铁|精装|双卫生间|随时看房,,1天前维护,6600
厦门,整租·莲花花园 3室2厅 南/北,整租,思明,莲花,莲花花园,138.0,3,2,2,南 北,中,6,近地铁|精装|双卫生间|随时看房,,,4900
厦门,独栋·历福公寓 新村青创店 无中介费，直租loft复试 1室1厅,独栋,,,,40.0,1,1,1,,,0,独栋公寓|精装|有阳台|开放厨房|押一付一,历福公寓,27天前维护,1580
厦门,独栋·星源公寓 集美杏林店 H【单身公寓】家具家电全包 健身下楼即达 拎包入住单人间 开间,独栋,,,,25.0,1,0,1,,,0,独栋公寓|月租|精装|押一付一,星源公寓,11天前维护,900
厦门,独栋·星源公寓 集美杏林店 G【应届生优惠】应届生实习生免租7天 房东直租 单人间 开间,独栋,,,,25.0,1,0,1,,,0,独栋公寓|月租|精装|押一付一,星源公寓,11天前维护,900
厦门,合租·万达广场 3居室 东卧,合租,湖里,万达广场,万达广场,80.0,3,0,0,东,中,19,随时看房,,,3300
厦门,整租·龙郡青年城 2室2厅 南,整租,翔安,翔安新城,龙郡青年城,55.0,2,2,1,南,低,35,精装,,,1800
厦门,整租·金帝花园 3室2厅 南/北,整租,思明,岳阳社区,金帝花园,118.0,3,2,2,南 北,中,15,近地铁|双卫生间|随时看房,,,4800
厦门,整租·莲前西路 2室2厅 南/北,整租,思明,莲前,莲前西路,98.0,2,2,1,南 北,中,9,精装|随时看房,,,3200
厦门,独栋·星源公寓 集美杏林店 1-特惠单人间 拎包入住 房东直租无中介费 赠送网络 开间,独栋,,,,25.0,1,0,1,,,0,独栋公寓|月租|精装|开放厨房|押一付一,星源公寓,11天前维护,900
厦门,独栋·星源公寓 集美杏林店 3-可短租 独门独卫单人间 押一付一品牌公寓 开间,独栋,,,,25.0,1,0,1,,,0,独栋公寓|月租|精装|开放厨房|押一付一,星源公寓,11天前维护,900
厦门,独栋·嘀嗒公寓 县后社1店（209/423/1107） BRT县后站  首月半价 民水民电 无中介费 租房免押金 村口单间 423405 开间,独栋,,,,17.0,1,0,1,,,0,独栋公寓|月租|近地铁|开放厨房|押一付一,嘀嗒公寓,5个月前维护,800
厦门,整租·长青北里小区 3室1厅 南/北,整租,思明,松柏,长青北里小区,89.0,3,1,1,南 北,高,7,近地铁|精装|随时看房,,4天前维护,3100
厦门,整租·凌波小区 2室2厅 南,整租,海沧,未来海岸北师大,凌波小区,94.0,2,2,1,南,中,11,精装,,,3600
厦门,整租·杏林湾商务运营中心 1室0厅 东,整租,集美,集美新城,杏林湾商务运营中心,85.0,1,0,0,东,中,20,近地铁|精装|随时看房,,2天前维护,3570
厦门,整租·杏林湾商务运营中心 1室0厅 东,整租,集美,集美新城,杏林湾商务运营中心,130.0,1,0,0,东,中,20,近地铁|精装|随时看房,,2天前维护,5460
厦门,整租·香港广场 2室2厅 南/西南/西,整租,思明,思北,香港广场,72.0,2,2,1,南 西南 西,低,33,近地铁|精装,,4天前维护,4800
厦门,独栋·半山·寓 悦享中心店 房东直租，外窗单间 1室1厅,独栋,,,,20.0,1,1,1,,,0,独栋公寓|精装|开放厨房|押一付一,半山·寓,2个月前维护,1900
厦门,独栋·厦门思寓 温厝晖苑店 温馨大单间A 1室1厅,独栋,,,,30.0,1,1,1,,,0,独栋公寓|月租|有阳台|押一付一,厦门思寓,13天前维护,1080
厦门,独栋·厦门思寓 温厝晖苑店 舒适一室一厅B 1室1厅,独栋,,,,45.0,1,1,1,,,0,独栋公寓|月租|有阳台|开放厨房|押一付一,厦门思寓,13天前维护,1680
厦门,整租·康乐新村检查院宿舍楼 2室1厅 南/北,整租,湖里,南山路,康乐新村检查院宿舍楼,78.0,2,1,1,南 北,高,7,精装,,4天前维护,2500
厦门,整租·石村 3室2厅 东南/南/北,整租,思明,瑞景,石村,129.0,3,2,1,东南 南 北,高,30,近地铁|精装|随时看房,,今天维护,6088
厦门,整租·源昌鑫海湾 2室1厅 南/北,整租,湖里,五缘湾,源昌鑫海湾,120.0,2,1,1,南 北,中,17,精装|随时看房,,3天前维护,4700
厦门,整租·裕发广场 1室0厅 东南/南,整租,思明,富山,裕发广场,35.0,1,0,1,东南 南,高,23,近地铁|精装,,,2500
厦门,整租·福满山庄 1室0厅 南,整租,思明,瑞景,福满山庄,25.0,1,0,1,南,中,11,精装|押一付一,,5天前维护,1500
厦门,整租·银城明珠 2室1厅 跃层 南,整租,同安,同安区,银城明珠,80.0,2,1,1,南,高,9,,,2天前维护,1200
厦门,整租·泰地海西中心 1室1厅 东南,整租,海沧,海沧区政府,泰地海西中心,54.0,1,1,1,东南,低,31,近地铁|精装|随时看房,,,2500
厦门,整租·兴港花园二期 1室1厅 北,整租,海沧,海沧外国语片区,兴港花园二期,50.0,1,1,1,北,高,7,近地铁|精装|随时看房,,1天前维护,1900
厦门,整租·厦门院子泰禾首玺B区 4室2厅 南,整租,海沧,马銮湾中心片区,厦门院子泰禾首玺B区,123.0,4,2,2,南,高,59,近地铁|精装|双卫生间|随时看房,,,3800
厦门,合租·永祥新城 3居室 东/东南卧,合租,集美,厦门北站商业区,永祥新城,30.0,3,0,1,东 东南,低,18,近地铁|押一付一,,,1700
厦门,独栋·嘀嗒公寓 坂上社243 板上社 首月半价 民水民电 大套一房一厅  租房免押金 免中介费 243708 1室1厅,独栋,,,,35.0,1,1,1,,,0,独栋公寓|月租|近地铁|开放厨房|押一付一,嘀嗒公寓,5个月前维护,1300
厦门,独栋·良寓 海沧区新垵地铁口店（北片843/841/837/835/833） 海沧新垵地铁口 民水民电 首月1折 租房免押金 免中介费 电梯阳光一房一厅 1室1厅,独栋,,,,35.0,1,1,1,,,0,独栋公寓|月租|近地铁|精装|有阳台|开放厨房|押一付一,良寓,1个月前维护,1250
厦门,整租·裕发广场 1室0厅 东南/南,整租,思明,富山,裕发广场,35.0,1,0,1,东南 南,高,23,近地铁|精装,,,2500
厦门,独栋·良寓 海沧区新垵地铁口店（北片843/841/837/835/833） 地铁2号线新垵站  年租可首月5折 民水民电 租房免押金 单间独立阳台 837703 开间,独栋,,,,22.0,1,0,1,,,0,独栋公寓|月租|近地铁|精装|有阳台|开放厨房|押一付一,良寓,1个月前维护,950
厦门,整租·中航城A区 3室2厅 跃层 西南,整租,集美,杏锦路,中航城A区,117.0,3,2,2,西南,中,33,近地铁|精装|双卫生间|随时看房,,1天前维护,3800
厦门,整租·裕发广场 1室1厅 南,整租,思明,富山,裕发广场,35.0,1,1,1,南,高,23,近地铁|精装,,,2500
厦门,整租·东芳花园 4室2厅 南/北,整租,思明,莲前,东芳花园,155.0,4,2,3,南 北,低,3,,,5天前维护,5500
厦门,独栋·良寓 海沧区新垵地铁口店（北片843/841/837/835/833） 海沧新垵 民水民电 首月1折 租房免中介费免押金 阳光复式127315 1室1厅,独栋,,,,25.0,1,1,1,,,0,独栋公寓|月租|近地铁|精装|有阳台|开放厨房|押一付一,良寓,3个月前维护,1000
厦门,整租·岳阳西里 2室1厅 南/北,整租,思明,岳阳社区,岳阳西里,65.0,2,1,1,南 北,高,7,近地铁,,4天前维护,2800
厦门,整租·岭兜首府北区 3室2厅 南,整租,思明,前埔,岭兜首府北区,109.0,3,2,2,南,中,24,近地铁|精装|双卫生间|随时看房,,5天前维护,5000
厦门,整租·龙郡青年城 1室1厅 南,整租,翔安,翔安新城,龙郡青年城,55.0,1,1,1,南,中,35,精装|押一付一,,,1350
厦门,整租·水晶森林一期 1室0厅 南/北,整租,湖里,枋湖,水晶森林一期,35.0,1,0,0,南 北,,1,近地铁,,,600
厦门,独栋·嘀嗒公寓 后坑前社3店（91/235/236/243） 地铁2号线蔡塘站 首月半价 租房免押金 民水民电 无中介费 单间243401 开间,独栋,,,,19.0,1,0,1,,,0,独栋公寓|月租|近地铁|开放厨房|押一付一,嘀嗒公寓,5个月前维护,1200
厦门,整租·联发杏林湾一号一期 2室2厅 东南,整租,集美,杏林桥头,联发杏林湾一号一期,89.0,2,2,1,东南,高,41,精装|随时看房,链家,2天前维护,3700
厦门,整租·前埔北区一里 3室2厅 南/北,整租,思明,前埔,前埔北区一里,98.0,3,2,1,南 北,中,6,随时看房,,4天前维护,3500
厦门,独栋·嘀嗒公寓 后坑前社2店（198/201） 地铁蔡塘站 民水民电 首月半价 租房免中介费 阳光单间 65410 开间,独栋,,,,19.0,1,0,1,,,0,独栋公寓|月租|近地铁|开放厨房|押一付一,嘀嗒公寓,4个月前维护,1450
厦门,独栋·嘀嗒公寓 同安梧侣大社里105 梧侣大社里 首月半价 民水民电 阳光单间 租房免中介费1006302 开间,独栋,,,,18.0,1,0,1,,,0,独栋公寓|月租|开放厨房|押一付一,嘀嗒公寓,4个月前维护,850
厦门,独栋·嘀嗒公寓 后坑前社5店（110/119/123/150） 地铁2号线蔡塘站 首月半价 租房免押金 民水民电 无中介费 阳台两房一厅150407 2室1厅,独栋,,,,40.0,2,1,1,,,0,独栋公寓|月租|近地铁|开放厨房|押一付一,嘀嗒公寓,2个月前维护,2250
厦门,独栋·嘀嗒公寓 后坑前社2店（198/201） 地铁2号线蔡塘站 首月半价 租房免押金 民水民电 无中介费 一房一厅201216 1室1厅,独栋,,,,25.0,1,1,1,,,0,独栋公寓|月租|近地铁|开放厨房|押一付一,嘀嗒公寓,2个月前维护,1500
厦门,整租·IOI棕榈城 5室2厅 南,整租,集美,集美新城,IOI棕榈城,315.0,5,2,4,南,低,46,精装|随时看房,,,11000
厦门,整租·和光里 2室1厅 南/北,整租,思明,莲花一村,和光里,75.0,2,1,1,南 北,中,6,近地铁|随时看房,,3天前维护,2400
厦门,整租·怡富花园东区 2室1厅 南/北,整租,思明,金鸡亭,怡富花园东区,76.98,2,1,1,南 北,低,12,随时看房,,,3200
厦门,独栋·嘀嗒公寓 后坑前社2店（198/201） 地铁2号线蔡塘站 首月半价 租房免押金 民水民电 无中介费 两房一厅201412 2室1厅,独栋,,,,50.0,2,1,1,,,0,独栋公寓|月租|近地铁|开放厨房|押一付一,嘀嗒公寓,2个月前维护,2500
厦门,整租·阳光城翡丽海岸 2室1厅 南,整租,同安,环东海域,阳光城翡丽海岸,48.0,2,1,1,南,高,24,精装,,,2800
厦门,整租·龙湖新壹城 1室1厅 南,整租,集美,灌口,龙湖新壹城,39.6,1,1,1,南,高,7,精装|随时看房,,,1600
厦门,整租·国贸蓝海 3室2厅 南/北,整租,湖里,五缘湾,国贸蓝海,163.0,3,2,2,南 北,高,21,精装|双卫生间|随时看房,,2天前维护,9000
厦门,整租·西雅图 4室2厅 西北,整租,海沧,海沧外国语片区,西雅图,142.0,4,2,2,西北,中,45,近地铁|精装|双卫生间|随时看房,,3天前维护,3600
厦门,整租·泰禾厦门院子D区 1室0厅 南,整租,海沧,马銮湾中心片区,泰禾厦门院子D区,65.0,1,0,1,南,低,1,近地铁|精装|随时看房,,5天前维护,6500
厦门,整租·国贸阳光 2室1厅 西/北,整租,湖里,祥店,国贸阳光,43.88,2,1,1,西 北,低,18,精装|随时看房,,,2450
厦门,整租·岭兜佳园 1室1厅 南,整租,思明,软件园,岭兜佳园,60.0,1,1,1,南,低,18,近地铁|精装|随时看房,,,2980
厦门,整租·万科金域蓝湾一期 1室1厅 南,整租,思明,瑞景,万科金域蓝湾一期,45.0,1,1,1,南,低,28,近地铁|精装|随时看房,,5天前维护,5000
厦门,整租·国际文化大厦 1室0厅 南,整租,思明,莲坂,国际文化大厦,41.0,1,0,1,南,高,31,近地铁|精装|随时看房,,,2000
厦门,整租·仙岳嘉园 2室0厅 北,整租,思明,SM,仙岳嘉园,41.0,2,0,2,北,中,26,近地铁|精装|双卫生间,,1天前维护,3500
厦门,整租·善见豪山 2室1厅 北,整租,思明,观音山,善见豪山,60.0,2,1,1,北,中,23,近地铁|精装|随时看房,链家,4天前维护,4200
厦门,独栋·嘀嗒公寓 后坑前社4店（157/167/173） 地铁2号线蔡塘站 首月半价 租房免押金 民水民电 无中介费 阳光单间157502 开间,独栋,,,,18.0,1,0,1,,,0,独栋公寓|月租|近地铁|开放厨房|押一付一,嘀嗒公寓,2个月前维护,1100
